"rt","f","type"
506.986999511719,4,"msms"
507.043018341064,5,"msms"
507.243003845215,1,"ms"
507.297992706299,2,"msms"
507.354011535645,3,"msms"
507.409000396729,4,"msms"
507.463989257812,5,"msms"
507.665004730225,1,"ms"
507.719993591309,2,"msms"
507.774982452393,3,"msms"
507.830028533936,4,"msms"
507.885990142822,5,"msms"
508.085975646973,1,"ms"
508.141021728516,2,"msms"
508.196983337402,3,"msms"
508.251972198486,4,"msms"
508.307018280029,5,"msms"
508.507976531982,1,"ms"
508.563022613525,2,"msms"
508.618984222412,3,"msms"
508.673973083496,4,"msms"
508.729019165039,5,"msms"
508.929977416992,1,"ms"
508.985023498535,2,"msms"
509.040985107422,3,"msms"
509.095973968506,4,"msms"
509.151992797852,5,"msms"
509.351978302002,1,"ms"
509.407024383545,2,"msms"
509.462985992432,3,"msms"
509.517974853516,4,"msms"
509.573020935059,5,"msms"
509.773979187012,1,"ms"
509.829025268555,2,"msms"
509.884986877441,3,"msms"
509.939975738525,4,"msms"
509.995021820068,5,"msms"
510.195980072021,1,"ms"
510.251026153564,2,"msms"
510.306015014648,3,"msms"
510.361003875732,4,"msms"
510.417022705078,5,"msms"
510.617008209229,1,"ms"
510.671997070312,2,"msms"
510.728015899658,3,"msms"
510.783004760742,4,"msms"
510.837993621826,5,"msms"
511.039009094238,1,"ms"
511.093997955322,2,"msms"
511.150016784668,3,"msms"
511.205005645752,4,"msms"
511.259994506836,5,"msms"
511.461009979248,1,"ms"
511.515998840332,2,"msms"
511.570987701416,3,"msms"
511.627006530762,4,"msms"
511.681995391846,5,"msms"
511.881980895996,1,"ms"
511.937999725342,2,"msms"
511.992988586426,3,"msms"
512.04797744751,4,"msms"
512.103023529053,5,"msms"
512.303981781006,1,"ms"
512.359027862549,2,"msms"
512.414016723633,3,"msms"
512.469005584717,4,"msms"
512.525024414062,5,"msms"
512.725009918213,1,"ms"
512.779998779297,2,"msms"
512.836017608643,3,"msms"
512.891006469727,4,"msms"
512.947025299072,5,"msms"
513.147010803223,1,"ms"
513.201999664307,2,"msms"
513.258018493652,3,"msms"
513.313007354736,4,"msms"
513.36799621582,5,"msms"
513.569011688232,1,"ms"
513.624000549316,2,"msms"
513.6789894104,3,"msms"
513.733978271484,4,"msms"
513.78999710083,5,"msms"
513.991012573242,1,"ms"
514.046001434326,2,"msms"
514.102020263672,3,"msms"
514.157009124756,4,"msms"
514.21199798584,5,"msms"
514.413013458252,1,"ms"
514.468002319336,2,"msms"
514.52299118042,3,"msms"
514.579010009766,4,"msms"
514.63399887085,5,"msms"
514.833984375,1,"ms"
514.890003204346,2,"msms"
514.94499206543,3,"msms"
514.999980926514,4,"msms"
515.055999755859,5,"msms"
515.25598526001,1,"ms"
515.310974121094,2,"msms"
515.366992950439,3,"msms"
515.421981811523,4,"msms"
515.477027893066,5,"msms"
515.677013397217,1,"ms"
515.732002258301,2,"msms"
515.788021087646,3,"msms"
515.843982696533,4,"msms"
515.898971557617,5,"msms"
516.099014282227,1,"ms"
516.154003143311,2,"msms"
516.210021972656,3,"msms"
516.26501083374,4,"msms"
516.319999694824,5,"msms"
516.521015167236,1,"ms"
516.57600402832,2,"msms"
516.630992889404,3,"msms"
516.685981750488,4,"msms"
516.742000579834,5,"msms"
516.941986083984,1,"ms"
516.996974945068,2,"msms"
517.052993774414,3,"msms"
517.107982635498,4,"msms"
517.164001464844,5,"msms"
517.363986968994,1,"ms"
517.418975830078,2,"msms"
517.474994659424,3,"msms"
517.529983520508,4,"msms"
517.586002349854,5,"msms"
517.785987854004,1,"ms"
517.840976715088,2,"msms"
517.896995544434,3,"msms"
517.951984405518,4,"msms"
518.006973266602,5,"msms"
518.207988739014,1,"ms"
518.262977600098,2,"msms"
518.318996429443,3,"msms"
518.373985290527,4,"msms"
518.428974151611,5,"msms"
518.629989624023,1,"ms"
518.684978485107,2,"msms"
518.740997314453,3,"msms"
518.795986175537,4,"msms"
518.850975036621,5,"msms"
519.051990509033,1,"ms"
519.106979370117,2,"msms"
519.162998199463,3,"msms"
519.217987060547,4,"msms"
519.272975921631,5,"msms"
519.473991394043,1,"ms"
519.528980255127,2,"msms"
519.58402633667,3,"msms"
519.639987945557,4,"msms"
519.694976806641,5,"msms"
519.89501953125,1,"ms"
519.950981140137,2,"msms"
520.00602722168,3,"msms"
520.061016082764,4,"msms"
520.11697769165,5,"msms"
520.31702041626,1,"ms"
520.372982025146,2,"msms"
520.428028106689,3,"msms"
520.485019683838,4,"msms"
520.540981292725,5,"msms"
520.741996765137,1,"ms"
520.796985626221,2,"msms"
520.851974487305,3,"msms"
520.90799331665,4,"msms"
520.964012145996,5,"msms"
521.163997650146,1,"ms"
521.21898651123,2,"msms"
521.273975372314,3,"msms"
521.32999420166,4,"msms"
521.384983062744,5,"msms"
521.585025787354,1,"ms"
521.64098739624,2,"msms"
521.695976257324,3,"msms"
521.751022338867,4,"msms"
521.806011199951,5,"msms"
522.007026672363,1,"ms"
522.062015533447,2,"msms"
522.117977142334,3,"msms"
522.173023223877,4,"msms"
522.228012084961,5,"msms"
522.429027557373,6,"lm"
522.629013061523,1,"ms"
522.684001922607,2,"msms"
522.740020751953,3,"msms"
522.795009613037,4,"msms"
522.849998474121,5,"msms"
523.051013946533,1,"ms"
523.106002807617,2,"msms"
523.162021636963,3,"msms"
523.217010498047,4,"msms"
523.271999359131,5,"msms"
523.473014831543,1,"ms"
523.528003692627,2,"msms"
523.582992553711,3,"msms"
523.637981414795,4,"msms"
523.694000244141,5,"msms"
523.893985748291,1,"ms"
523.948974609375,2,"msms"
524.004020690918,3,"msms"
524.059982299805,4,"msms"
524.11600112915,5,"msms"
524.315986633301,1,"ms"
524.370975494385,2,"msms"
524.42699432373,3,"msms"
524.481983184814,4,"msms"
524.53800201416,5,"msms"
524.737987518311,1,"ms"
524.794006347656,2,"msms"
524.84899520874,3,"msms"
524.905014038086,4,"msms"
524.96000289917,5,"msms"
525.15998840332,1,"ms"
525.214977264404,2,"msms"
525.27099609375,3,"msms"
525.325984954834,4,"msms"
525.380973815918,5,"msms"
525.58198928833,1,"ms"
525.636978149414,2,"msms"
525.692024230957,3,"msms"
525.747985839844,4,"msms"
525.802974700928,5,"msms"
526.003017425537,1,"ms"
526.058979034424,2,"msms"
526.114025115967,3,"msms"
526.169986724854,4,"msms"
526.224975585938,5,"msms"
526.425018310547,1,"ms"
526.480007171631,2,"msms"
526.536026000977,3,"msms"
526.591014862061,4,"msms"
526.646976470947,5,"msms"
526.847019195557,1,"ms"
526.902008056641,2,"msms"
526.958026885986,3,"msms"
527.01301574707,4,"msms"
527.068004608154,5,"msms"
527.267990112305,1,"ms"
527.32400894165,2,"msms"
527.378997802734,3,"msms"
527.433986663818,4,"msms"
527.490005493164,5,"msms"
527.689990997314,1,"ms"
527.744979858398,2,"msms"
527.800998687744,3,"msms"
527.855987548828,4,"msms"
527.910976409912,5,"msms"
528.111991882324,1,"ms"
528.166980743408,2,"msms"
528.222026824951,3,"msms"
528.277015686035,4,"msms"
528.332977294922,5,"msms"
528.533020019531,1,"ms"
528.588008880615,2,"msms"
528.644027709961,3,"msms"
528.699016571045,4,"msms"
528.754978179932,5,"msms"
528.955020904541,1,"ms"
529.010009765625,2,"msms"
529.066028594971,3,"msms"
529.121017456055,4,"msms"
529.176006317139,5,"msms"
529.377021789551,1,"ms"
529.432010650635,2,"msms"
529.486999511719,3,"msms"
529.543018341064,4,"msms"
529.598007202148,5,"msms"
529.799022674561,1,"ms"
529.854011535645,2,"msms"
529.909000396729,3,"msms"
529.965019226074,4,"msms"
530.020008087158,5,"msms"
530.22102355957,1,"ms"
530.276985168457,2,"msms"
530.331974029541,3,"msms"
530.387020111084,4,"msms"
530.442981719971,5,"msms"
530.648975372314,1,"ms"
530.70499420166,2,"msms"
530.759983062744,3,"msms"
530.814971923828,4,"msms"
530.870990753174,5,"msms"
531.070976257324,1,"ms"
531.126022338867,2,"msms"
531.181011199951,3,"msms"
531.236972808838,4,"msms"
531.292018890381,5,"msms"
531.492977142334,1,"ms"
531.548023223877,2,"msms"
531.603012084961,3,"msms"
531.658973693848,4,"msms"
531.714019775391,5,"msms"
531.914005279541,1,"ms"
531.970024108887,2,"msms"
532.025012969971,3,"msms"
532.080001831055,4,"msms"
532.1360206604,5,"msms"
532.336006164551,1,"ms"
532.390995025635,2,"msms"
532.44701385498,3,"msms"
532.502002716064,4,"msms"
532.556991577148,5,"msms"
532.758007049561,1,"ms"
532.812995910645,2,"msms"
532.867984771729,3,"msms"
532.922973632812,4,"msms"
532.978992462158,5,"msms"
533.178977966309,1,"ms"
533.234024047852,2,"msms"
533.289012908936,3,"msms"
533.344974517822,4,"msms"
533.400020599365,5,"msms"
533.600006103516,1,"ms"
533.656024932861,2,"msms"
533.711013793945,3,"msms"
533.766002655029,4,"msms"
533.822021484375,5,"msms"
534.022006988525,1,"ms"
534.078025817871,2,"msms"
534.133987426758,3,"msms"
534.188976287842,4,"msms"
534.244995117188,5,"msms"
534.444980621338,1,"ms"
534.500026702881,2,"msms"
534.555988311768,3,"msms"
534.610977172852,4,"msms"
534.666996002197,5,"msms"
534.866981506348,1,"ms"
534.923000335693,2,"msms"
534.977989196777,3,"msms"
535.032978057861,4,"msms"
535.088996887207,5,"msms"
535.288982391357,1,"ms"
535.3440284729,2,"msms"
535.399990081787,3,"msms"
535.454978942871,4,"msms"
535.519008636475,5,"msms"
535.718994140625,1,"ms"
535.775012969971,2,"msms"
535.830001831055,3,"msms"
535.884990692139,4,"msms"
535.939979553223,5,"msms"
536.140995025635,1,"ms"
536.195983886719,2,"msms"
536.250972747803,3,"msms"
536.306991577148,4,"msms"
536.361980438232,5,"msms"
536.562023162842,1,"ms"
536.617984771729,2,"msms"
536.672973632812,3,"msms"
536.728019714355,4,"msms"
536.783981323242,5,"msms"
536.984024047852,1,"ms"
537.039012908936,2,"msms"
537.09400177002,3,"msms"
537.150020599365,4,"msms"
537.205009460449,5,"msms"
537.406024932861,1,"ms"
537.461013793945,2,"msms"
537.516002655029,3,"msms"
537.572021484375,4,"msms"
537.627010345459,5,"msms"
537.828025817871,1,"ms"
537.883014678955,2,"msms"
537.938976287842,3,"msms"
537.994022369385,4,"msms"
538.049011230469,5,"msms"
538.248996734619,1,"ms"
538.305015563965,2,"msms"
538.360004425049,3,"msms"
538.414993286133,4,"msms"
538.471012115479,5,"msms"
538.670997619629,1,"ms"
538.725986480713,2,"msms"
538.780975341797,3,"msms"
538.836994171143,4,"msms"
538.891983032227,5,"msms"
539.092025756836,1,"ms"
539.14701461792,2,"msms"
539.202976226807,3,"msms"
539.25802230835,4,"msms"
539.313011169434,5,"msms"
539.512996673584,1,"ms"
539.56901550293,2,"msms"
539.624004364014,3,"msms"
539.678993225098,4,"msms"
539.733982086182,5,"msms"
539.934997558594,1,"ms"
539.989986419678,2,"msms"
540.044975280762,3,"msms"
540.100021362305,4,"msms"
540.155010223389,5,"msms"
540.356025695801,1,"ms"
540.411014556885,2,"msms"
540.466976165771,3,"msms"
540.522022247314,4,"msms"
540.577011108398,5,"msms"
540.778026580811,1,"ms"
540.833015441895,2,"msms"
540.888004302979,3,"msms"
540.944023132324,4,"msms"
540.999011993408,5,"msms"
541.198997497559,1,"ms"
541.253986358643,2,"msms"
541.310005187988,3,"msms"
541.364994049072,4,"msms"
541.421012878418,5,"msms"
541.620998382568,1,"ms"
541.675987243652,2,"msms"
541.730976104736,3,"msms"
541.786994934082,4,"msms"
541.841983795166,5,"msms"
542.042026519775,1,"ms"
542.097015380859,2,"msms"
542.152976989746,3,"msms"
542.208023071289,4,"msms"
542.263011932373,5,"msms"
542.464027404785,1,"ms"
542.519016265869,2,"msms"
542.574005126953,3,"msms"
542.628993988037,4,"msms"
542.685012817383,5,"msms"
542.884998321533,1,"ms"
542.939987182617,2,"msms"
542.996006011963,3,"msms"
543.050994873047,4,"msms"
543.105983734131,5,"msms"
543.306999206543,1,"ms"
543.361988067627,2,"msms"
543.416976928711,3,"msms"
543.472023010254,4,"msms"
543.527984619141,5,"msms"
543.72802734375,1,"ms"
543.783016204834,2,"msms"
543.838005065918,3,"msms"
543.894023895264,4,"msms"
543.949012756348,5,"msms"
544.15002822876,6,"lm"
544.35001373291,1,"ms"
544.405002593994,2,"msms"
544.46102142334,3,"msms"
544.516010284424,4,"msms"
544.571971893311,5,"msms"
544.77201461792,1,"ms"
544.827003479004,2,"msms"
544.881992340088,3,"msms"
544.938011169434,4,"msms"
544.993000030518,5,"msms"
545.192985534668,1,"ms"
545.249004364014,2,"msms"
545.303993225098,3,"msms"
545.358982086182,4,"msms"
545.414028167725,5,"msms"
545.614986419678,1,"ms"
545.669975280762,2,"msms"
545.725021362305,3,"msms"
545.780982971191,4,"msms"
545.835971832275,5,"msms"
546.036014556885,1,"ms"
546.091003417969,2,"msms"
546.147022247314,3,"msms"
546.202011108398,4,"msms"
546.257972717285,5,"msms"
546.458015441895,1,"ms"
546.513004302979,2,"msms"
546.567993164062,3,"msms"
546.624011993408,4,"msms"
546.679000854492,5,"msms"
546.880016326904,1,"ms"
546.935005187988,2,"msms"
546.989994049072,3,"msms"
547.044982910156,4,"msms"
547.101001739502,5,"msms"
547.300987243652,1,"ms"
547.355976104736,2,"msms"
547.411994934082,3,"msms"
547.466983795166,4,"msms"
547.523002624512,5,"msms"
547.722988128662,1,"ms"
547.777976989746,2,"msms"
547.833995819092,3,"msms"
547.888984680176,4,"msms"
547.945003509521,5,"msms"
548.146018981934,1,"ms"
548.201007843018,2,"msms"
548.255996704102,3,"msms"
548.312015533447,4,"msms"
548.367004394531,5,"msms"
548.566989898682,1,"ms"
548.621978759766,2,"msms"
548.677997589111,3,"msms"
548.732986450195,4,"msms"
548.787975311279,5,"msms"
548.988990783691,1,"ms"
549.043979644775,2,"msms"
549.099025726318,3,"msms"
549.154987335205,4,"msms"
549.209976196289,5,"msms"
549.410991668701,1,"ms"
549.465980529785,2,"msms"
549.521026611328,3,"msms"
549.576015472412,4,"msms"
549.631977081299,5,"msms"
549.832019805908,1,"ms"
549.887008666992,2,"msms"
549.941997528076,3,"msms"
549.998016357422,4,"msms"
550.053005218506,5,"msms"
550.252990722656,1,"ms"
550.309009552002,2,"msms"
550.363998413086,3,"msms"
550.420017242432,4,"msms"
550.475006103516,5,"msms"
550.676021575928,1,"ms"
550.731010437012,2,"msms"
550.785999298096,3,"msms"
550.84098815918,4,"msms"
550.897006988525,5,"msms"
551.098022460938,1,"ms"
551.153011322021,2,"msms"
551.208000183105,3,"msms"
551.262989044189,4,"msms"
551.319007873535,5,"msms"
551.518993377686,1,"ms"
551.57398223877,2,"msms"
551.629028320312,3,"msms"
551.686019897461,4,"msms"
551.741008758545,5,"msms"
551.942024230957,1,"ms"
551.997013092041,2,"msms"
552.052001953125,3,"msms"
552.106990814209,4,"msms"
552.163009643555,5,"msms"
552.362995147705,1,"ms"
552.417984008789,2,"msms"
552.472972869873,3,"msms"
552.528991699219,4,"msms"
552.583980560303,5,"msms"
552.784996032715,1,"ms"
552.839984893799,2,"msms"
552.894973754883,3,"msms"
552.950992584229,4,"msms"
553.005981445312,5,"msms"
553.206024169922,1,"ms"
553.261013031006,2,"msms"
553.316974639893,3,"msms"
553.372020721436,4,"msms"
553.42700958252,5,"msms"
553.628025054932,1,"ms"
553.683013916016,2,"msms"
553.7380027771,3,"msms"
553.794021606445,4,"msms"
553.849010467529,5,"msms"
554.04899597168,1,"ms"
554.105014801025,2,"msms"
554.160003662109,3,"msms"
554.216022491455,4,"msms"
554.271011352539,5,"msms"
554.470996856689,1,"ms"
554.527015686035,2,"msms"
554.582004547119,3,"msms"
554.636993408203,4,"msms"
554.691982269287,5,"msms"
554.892997741699,1,"ms"
554.947986602783,2,"msms"
555.002975463867,3,"msms"
555.058994293213,4,"msms"
555.113983154297,5,"msms"
555.314998626709,1,"ms"
555.369987487793,2,"msms"
555.424976348877,3,"msms"
555.48002243042,4,"msms"
555.535984039307,5,"msms"
555.736026763916,1,"ms"
555.791015625,2,"msms"
555.846977233887,3,"msms"
555.90202331543,4,"msms"
555.957984924316,5,"msms"
556.158027648926,1,"ms"
556.21301651001,2,"msms"
556.268978118896,3,"msms"
556.324024200439,4,"msms"
556.379985809326,5,"msms"
556.580028533936,1,"ms"
556.63501739502,2,"msms"
556.690979003906,3,"msms"
556.746025085449,4,"msms"
556.801013946533,5,"msms"
557.001972198486,1,"ms"
557.057018280029,2,"msms"
557.112007141113,3,"msms"
557.168025970459,4,"msms"
557.223014831543,5,"msms"
557.423973083496,1,"ms"
557.479019165039,2,"msms"
557.534008026123,3,"msms"
557.590026855469,4,"msms"
557.645015716553,5,"msms"
557.845001220703,1,"ms"
557.899990081787,2,"msms"
557.956008911133,3,"msms"
558.010997772217,4,"msms"
558.067016601562,5,"msms"
558.267002105713,1,"ms"
558.321990966797,2,"msms"
558.378009796143,3,"msms"
558.432998657227,4,"msms"
558.489017486572,5,"msms"
558.689002990723,1,"ms"
558.743991851807,2,"msms"
558.800010681152,3,"msms"
558.854999542236,4,"msms"
558.90998840332,5,"msms"
559.111976623535,1,"ms"
559.167022705078,2,"msms"
559.222011566162,3,"msms"
559.277000427246,4,"msms"
559.333019256592,5,"msms"
559.533004760742,1,"ms"
559.587993621826,2,"msms"
559.644012451172,3,"msms"
559.699001312256,4,"msms"
559.75399017334,5,"msms"
559.955005645752,1,"ms"
560.009994506836,2,"msms"
560.06498336792,3,"msms"
560.121002197266,4,"msms"
560.17599105835,5,"msms"
560.3759765625,1,"ms"
560.431995391846,2,"msms"
560.48698425293,3,"msms"
560.541973114014,4,"msms"
560.597991943359,5,"msms"
560.79797744751,1,"ms"
560.853023529053,2,"msms"
560.908012390137,3,"msms"
560.963973999023,4,"msms"
561.019020080566,5,"msms"
561.219005584717,1,"ms"
561.275024414062,2,"msms"
561.330013275146,3,"msms"
561.38500213623,4,"msms"
561.441020965576,5,"msms"
561.641006469727,1,"ms"
561.695995330811,2,"msms"
561.752014160156,3,"msms"
561.80700302124,4,"msms"
561.861991882324,5,"msms"
562.063007354736,1,"ms"
562.11799621582,2,"msms"
562.172985076904,3,"msms"
562.227973937988,4,"msms"
562.283992767334,5,"msms"
562.483978271484,1,"ms"
562.539024353027,2,"msms"
562.594013214111,3,"msms"
562.649974822998,4,"msms"
562.705020904541,5,"msms"
562.905979156494,1,"ms"
562.961025238037,2,"msms"
563.016014099121,3,"msms"
563.071975708008,4,"msms"
563.127021789551,5,"msms"
563.327007293701,1,"ms"
563.381996154785,2,"msms"
563.438014984131,3,"msms"
563.493003845215,4,"msms"
563.547992706299,5,"msms"
563.749008178711,1,"ms"
563.803997039795,2,"msms"
563.858985900879,3,"msms"
563.913974761963,4,"msms"
563.969993591309,5,"msms"
564.169979095459,1,"ms"
564.225025177002,2,"msms"
564.280986785889,3,"msms"
564.335975646973,4,"msms"
564.391994476318,5,"msms"
564.591979980469,1,"ms"
564.647026062012,2,"msms"
564.702014923096,3,"msms"
564.757976531982,4,"msms"
564.813022613525,5,"msms"
565.013980865479,1,"ms"
565.069026947021,2,"msms"
565.124015808105,3,"msms"
565.179004669189,4,"msms"
565.235023498535,5,"msms"
565.435009002686,1,"ms"
565.48999786377,2,"msms"
565.546016693115,3,"msms"
565.601005554199,4,"msms"
565.657024383545,5,"msms"
565.857009887695,6,"lm"
566.058025360107,1,"ms"
566.113014221191,2,"msms"
566.168003082275,3,"msms"
566.222991943359,4,"msms"
566.279010772705,5,"msms"
566.478996276855,1,"ms"
566.533985137939,2,"msms"
566.590003967285,3,"msms"
566.644992828369,4,"msms"
566.699981689453,5,"msms"
566.900997161865,1,"ms"
566.955986022949,2,"msms"
567.010974884033,3,"msms"
567.066020965576,4,"msms"
567.121982574463,5,"msms"
567.322025299072,1,"ms"
567.377986907959,2,"msms"
567.432975769043,3,"msms"
567.488994598389,4,"msms"
567.543983459473,5,"msms"
567.744026184082,1,"ms"
567.799015045166,2,"msms"
567.854976654053,3,"msms"
567.910995483398,4,"msms"
567.965984344482,5,"msms"
568.166027069092,1,"ms"
568.221015930176,2,"msms"
568.276977539062,3,"msms"
568.332023620605,4,"msms"
568.387985229492,5,"msms"
568.588027954102,1,"ms"
568.643989562988,2,"msms"
568.698978424072,3,"msms"
568.754997253418,4,"msms"
568.809986114502,5,"msms"
569.009971618652,1,"ms"
569.065990447998,2,"msms"
569.120979309082,3,"msms"
569.176025390625,4,"msms"
569.231014251709,5,"msms"
569.431972503662,1,"ms"
569.487018585205,2,"msms"
569.542007446289,3,"msms"
569.598026275635,4,"msms"
569.653015136719,5,"msms"
569.853000640869,1,"ms"
569.909019470215,2,"msms"
569.964008331299,3,"msms"
570.020027160645,4,"msms"
570.075988769531,5,"msms"
570.275974273682,1,"ms"
570.331020355225,2,"msms"
570.386981964111,3,"msms"
570.442028045654,4,"msms"
570.497016906738,5,"msms"
570.697975158691,1,"ms"
570.753021240234,2,"msms"
570.808010101318,3,"msms"
570.863971710205,4,"msms"
570.919017791748,5,"msms"
571.119003295898,1,"ms"
571.173992156982,2,"msms"
571.230010986328,3,"msms"
571.284999847412,4,"msms"
571.339988708496,5,"msms"
571.541004180908,1,"ms"
571.595993041992,2,"msms"
571.650981903076,3,"msms"
571.706027984619,4,"msms"
571.761989593506,5,"msms"
571.961975097656,1,"ms"
572.017021179199,2,"msms"
572.072982788086,3,"msms"
572.12797164917,4,"msms"
572.183017730713,5,"msms"
572.383975982666,1,"ms"
572.439022064209,2,"msms"
572.494010925293,3,"msms"
572.54997253418,4,"msms"
572.605018615723,5,"msms"
572.805976867676,1,"ms"
572.861022949219,2,"msms"
572.916011810303,3,"msms"
572.971000671387,4,"msms"
573.027019500732,5,"msms"
573.227005004883,1,"ms"
573.281993865967,2,"msms"
573.338012695312,3,"msms"
573.393001556396,4,"msms"
573.44799041748,5,"msms"
573.647975921631,1,"ms"
573.703994750977,2,"msms"
573.758983612061,3,"msms"
573.813972473145,4,"msms"
573.86999130249,5,"msms"
574.069976806641,1,"ms"
574.125022888184,2,"msms"
574.18098449707,3,"msms"
574.235973358154,4,"msms"
574.291019439697,5,"msms"
574.49197769165,1,"ms"
574.547023773193,2,"msms"
574.602012634277,3,"msms"
574.657974243164,4,"msms"
574.713020324707,5,"msms"
574.91397857666,1,"ms"
574.969024658203,2,"msms"
575.024013519287,3,"msms"
575.079975128174,4,"msms"
575.135021209717,5,"msms"
575.335006713867,1,"ms"
575.391025543213,2,"msms"
575.446014404297,3,"msms"
575.501003265381,4,"msms"
575.557022094727,5,"msms"
575.757007598877,1,"ms"
575.811996459961,2,"msms"
575.868015289307,3,"msms"
575.923004150391,4,"msms"
575.977993011475,5,"msms"
576.179008483887,1,"ms"
576.233997344971,2,"msms"
576.288986206055,3,"msms"
576.3450050354,4,"msms"
576.399993896484,5,"msms"
576.601009368896,1,"ms"
576.65599822998,2,"msms"
576.710987091064,3,"msms"
576.765975952148,4,"msms"
576.821994781494,5,"msms"
577.021980285645,1,"ms"
577.077026367188,2,"msms"
577.132987976074,3,"msms"
577.187976837158,4,"msms"
577.243022918701,5,"msms"
577.443981170654,1,"ms"
577.499027252197,2,"msms"
577.554016113281,3,"msms"
577.609977722168,4,"msms"
577.665023803711,5,"msms"
577.865982055664,1,"ms"
577.921028137207,2,"msms"
577.976016998291,3,"msms"
578.031978607178,4,"msms"
578.087024688721,5,"msms"
578.287982940674,1,"ms"
578.342971801758,2,"msms"
578.398017883301,3,"msms"
578.453979492188,4,"msms"
578.50902557373,5,"msms"
578.709011077881,1,"ms"
578.764972686768,2,"msms"
578.820018768311,3,"msms"
578.875007629395,4,"msms"
578.93102645874,5,"msms"
579.131011962891,1,"ms"
579.186000823975,2,"msms"
579.24201965332,3,"msms"
579.297981262207,4,"msms"
579.35302734375,5,"msms"
579.5530128479,1,"ms"
579.608001708984,2,"msms"
579.66402053833,3,"msms"
579.719009399414,4,"msms"
579.77502822876,5,"msms"
579.97501373291,1,"ms"
580.030975341797,2,"msms"
580.08602142334,3,"msms"
580.143013000488,4,"msms"
580.198001861572,5,"msms"
580.399017333984,1,"ms"
580.454006195068,2,"msms"
580.508995056152,3,"msms"
580.565013885498,4,"msms"
580.620002746582,5,"msms"
580.821018218994,1,"ms"
580.876007080078,2,"msms"
580.930995941162,3,"msms"
580.985984802246,4,"msms"
581.042003631592,5,"msms"
581.241989135742,1,"ms"
581.296977996826,2,"msms"
581.352996826172,3,"msms"
581.407985687256,4,"msms"
581.46297454834,5,"msms"
581.663990020752,1,"ms"
581.718978881836,2,"msms"
581.774997711182,3,"msms"
581.829986572266,4,"msms"
581.88497543335,5,"msms"
582.085990905762,1,"ms"
582.140979766846,2,"msms"
582.196025848389,3,"msms"
582.251014709473,4,"msms"
582.306976318359,5,"msms"
582.507019042969,1,"ms"
582.562007904053,2,"msms"
582.618026733398,3,"msms"
582.673015594482,4,"msms"
582.728977203369,5,"msms"
582.929019927979,1,"ms"
582.984008789062,2,"msms"
583.040027618408,3,"msms"
583.095016479492,4,"msms"
583.150005340576,5,"msms"
583.351020812988,1,"ms"
583.406009674072,2,"msms"
583.460998535156,3,"msms"
583.517017364502,4,"msms"
583.572006225586,5,"msms"
583.771991729736,1,"ms"
583.82698059082,2,"msms"
583.882999420166,3,"msms"
583.93798828125,4,"msms"
583.994007110596,5,"msms"
584.193992614746,1,"ms"
584.250011444092,2,"msms"
584.305000305176,3,"msms"
584.35998916626,4,"msms"
584.414978027344,5,"msms"
584.615993499756,1,"ms"
584.67098236084,2,"msms"
584.726028442383,3,"msms"
584.78199005127,4,"msms"
584.836978912354,5,"msms"
585.037021636963,1,"ms"
585.09298324585,2,"msms"
585.147972106934,3,"msms"
585.203018188477,4,"msms"
585.258007049561,5,"msms"
585.459022521973,1,"ms"
585.514011383057,2,"msms"
585.569000244141,3,"msms"
585.625019073486,4,"msms"
585.68000793457,5,"msms"
585.879993438721,1,"ms"
585.934982299805,2,"msms"
585.99100112915,3,"msms"
586.045989990234,4,"msms"
586.100978851318,5,"msms"
586.30199432373,1,"ms"
586.356983184814,2,"msms"
586.41300201416,3,"msms"
586.467990875244,4,"msms"
586.522979736328,5,"msms"
586.72399520874,1,"ms"
586.778984069824,2,"msms"
586.833972930908,3,"msms"
586.889991760254,4,"msms"
586.944980621338,5,"msms"
587.145023345947,1,"ms"
587.200012207031,2,"msms"
587.255973815918,3,"msms"
587.311019897461,4,"msms"
587.366008758545,5,"msms"
587.567024230957,6,"lm"
587.767009735107,1,"ms"
587.821998596191,2,"msms"
587.878017425537,3,"msms"
587.933006286621,4,"msms"
587.987995147705,5,"msms"
588.189010620117,1,"ms"
588.243999481201,2,"msms"
588.298988342285,3,"msms"
588.353977203369,4,"msms"
588.409996032715,5,"msms"
588.609981536865,1,"ms"
588.665027618408,2,"msms"
588.720016479492,3,"msms"
588.775978088379,4,"msms"
588.831024169922,5,"msms"
589.031982421875,1,"ms"
589.087028503418,2,"msms"
589.142017364502,3,"msms"
589.197978973389,4,"msms"
589.253025054932,5,"msms"
589.453010559082,1,"ms"
589.507999420166,2,"msms"
589.564018249512,3,"msms"
589.619007110596,4,"msms"
589.67399597168,5,"msms"
589.875011444092,1,"ms"
589.930000305176,2,"msms"
589.98498916626,3,"msms"
590.041007995605,4,"msms"
590.095996856689,5,"msms"
590.29598236084,1,"ms"
590.352001190186,2,"msms"
590.40699005127,3,"msms"
590.461978912354,4,"msms"
590.517997741699,5,"msms"
590.71798324585,1,"ms"
590.772972106934,2,"msms"
590.828990936279,3,"msms"
590.883979797363,4,"msms"
590.939025878906,5,"msms"
591.139984130859,1,"ms"
591.194972991943,2,"msms"
591.250019073486,3,"msms"
591.30500793457,4,"msms"
591.361026763916,5,"msms"
591.561985015869,1,"ms"
591.616973876953,2,"msms"
591.672019958496,3,"msms"
