"mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","peak_mzmin","peak_mzmax","peak_rtmin","peak_rtmax"
157.169919414806,157.097137802881,157.170021786113,87.0359,2.78147,174.791,89,157.096954345703,157.170166015625,0.092704,238.755
157.09719833764,157.097034428262,157.133680177481,421.6795,352.271,468.802,78,157.096939086914,157.133804321289,315.402,506.871
157.097143343578,157.068871318827,157.097262348341,508.2165,470.539,554.452,66,157.068740844727,157.09748840332,426.077,561.893
158.030068807336,158.015098933859,158.056153481469,758.443,710.906,831.564,53,158.014831542969,158.056365966797,707.199,842.755
158.064078868631,158.030082143366,158.06427313374,607.946,558.666,648.802,40,158.029998779297,158.064376831055,546.207,658.681
158.02705193953,158.026938246023,158.052953680275,302.912,214.213,376.063,44,158.026718139648,158.053070068359,209.16,383.561
158.081217169517,158.080956105574,158.154081636021,510.979,387.538,600.841,234,158.080856323242,158.154266357422,382.818,616.31
158.081207002206,158.081081796257,158.258696673657,309.472,180.425,385.771,121,158.080947875977,158.258834838867,131.947,418.842
158.092422352204,158.077906467605,158.153892885796,749.9625,664.634,874.774,120,158.077850341797,158.154006958008,658.421,895.237
158.12876100683,158.08113941903,158.153942557057,1079.59,1058.39,1180.79,49,158.081039428711,158.154006958008,1046.66,1185.79
158.620763943168,158.608111481986,158.620834029696,1134.77,1121.98,1183.83,39,158.607955932617,158.621032714844,1117.04,1187.83
158.921958970548,158.912418829309,158.922097094698,841.27,807.797,918.013,75,158.912292480469,158.922378540039,796.938,967.645
159.149145099255,159.018901394284,159.157018706563,1082.46,967.335,1224.89,87,159.018798828125,159.157135009766,962.301,1262.04
159.095631661457,159.076312055633,159.14914725048,702.579,678.182,753.361,43,159.076049804688,159.149368286133,673.249,760.326
159.112798187798,159.06522269779,159.149091064141,588.127,477.008,658.544,96,159.065139770508,159.149215698242,472.067,678.431
159.076456013224,159.076311568951,159.149157015641,823.344,758.157,874.122,64,159.076202392578,159.149291992188,595.155,973.88
159.112812371972,159.065201240217,159.120996418524,358.1995,158.487,470.796,100,159.065155029297,159.121276855469,155.936,478.114
159.610392338717,159.610353252045,159.610480286903,1170.45,1162.56,1212.04,34,159.610229492188,159.610626220703,1138.55,1222.4
160.036897268057,160.024722512845,160.042745851199,668.379,591.409,706.729,29,160.024597167969,160.042861938477,585.227,715.374
160.096773314701,160.042545519085,160.180826784469,304.622,190.672,391.526,169,160.042434692383,160.181121826172,162.297,421.058
160.152473379726,160.075619558166,160.180783626911,1056.265,938.022,1139.79,148,160.075454711914,160.180923461914,846.985,1167.99
160.112033730149,160.108472053996,160.180751281614,1170.1,1154.81,1281.78,48,160.108215332031,160.180923461914,1105.91,1285.53
160.096843798221,160.075670625402,160.133301938557,480.269,398.885,587.957,170,160.075500488281,160.133407592773,352.723,602.061
160.096894930652,160.096661732778,160.18083920286,713.984,602.202,777.234,137,160.096496582031,160.180938720703,595.361,786.914
160.107990652571,160.071568978309,160.180833920956,833.898,797.366,934.04,99,160.071304321289,160.180953979492,733.802,947.355
160.901323768402,160.90128818513,160.92008036192,884.817,818.593,998.79,101,160.90119934082,160.920196533203,804.348,1002.8
161.092035615342,161.032097540372,161.136639448607,428.025,314.487,547.035,211,161.031967163086,161.136779785156,295.762,553.856
161.10522595605,161.091951304277,161.111398881844,803.255,774.222,863.431,75,161.091766357422,161.111480712891,748.719,906.194
161.100147156811,161.059538121796,161.164991035881,243.515,98.687,311.701,97,161.059310913086,161.165161132812,93.6536,349.112
161.128393731117,161.073916787831,161.182278588666,965.172,874.479,1072.14,126,161.073806762695,161.182556152344,853.995,1080.86
161.128389569646,161.070787122717,161.182374998163,1138.55,1093.26,1242.17,51,161.070602416992,161.182586669922,1085.58,1246.02
161.100175073167,161.091946307967,161.139879401096,719.148,644.744,767.241,113,161.091644287109,161.139938354492,639.804,774.937
162.054879510141,161.998715232909,162.063160393912,289.805,177.86,365.351,51,161.998641967773,162.063278198242,172.88,369.058
162.054950129855,162.021890214976,162.058327222255,489.454,385.123,556.328,50,162.02180480957,162.05842590332,369.423,561.893
162.10378159863,161.966781608299,162.112560506498,684.3855,623.9,728.314,88,161.966598510742,162.112640380859,614.025,741.637
162.087261965808,162.075925054575,162.148769978188,804.648,735.652,913.859,142,162.075759887695,162.148849487305,733.18,958.789
162.095334607472,162.075930376461,162.112615790126,434.9425,371.377,491.973,74,162.075790405273,162.112747192383,366.414,514.959
162.12363066224,162.102500994058,162.123716825333,1227.72,1208.54,1340.74,61,162.102340698242,162.123840332031,1201.43,1342.23
162.131726898882,162.0760108461,162.13484874495,1141.03,1066.1,1178.28,51,162.075881958008,162.134948730469,1058.86,1182.15
162.131732687978,162.10244870775,162.148765283282,965.69,918.926,1055.53,51,162.10237121582,162.14892578125,913.946,1059.27
162.076036655333,162.075893643063,162.076161957661,538.031,510.957,548.757,29,162.075744628906,162.076263427734,489.053,561.856
162.091295251817,162.075964319056,162.112495994066,316.84,199.368,366.189,43,162.075866699219,162.112609863281,176.169,406.81
162.899407670055,162.899321360155,162.92897152951,863.443,797.579,941.027,70,162.899124145508,162.92903137207,793.83,946.273
163.09778149008,163.038937008161,163.132970855585,361.491,306.914,478.29,112,163.038818359375,163.133087158203,273.555,503.101
163.042449310325,163.042176833467,163.079530646928,583.37,509.158,602.929,49,163.042083740234,163.079666137695,498.046,611.524
163.115664367538,163.071134867056,163.144166117261,743.6635,653.44,845.867,124,163.070953369141,163.144439697266,648.501,849.805
163.132743490534,163.075172451863,163.148242175342,257.771,223.232,303.067,79,163.074981689453,163.148452758789,217.403,319.104
164.03751567437,164.016164893346,164.037661234243,270.368,237.339,330.685,48,164.016082763672,164.037780761719,220.433,375.634
164.0292402102,163.963836845806,164.029340352018,773.313,716.45,840.961,21,163.963653564453,164.029434204102,711.492,844.673
164.066793360838,164.014308215456,164.136194266371,1165.3,1026.69,1288.74,82,164.014053344727,164.13623046875,988.661,1335.37
164.091765462099,164.066726121313,164.147566305685,760.788,600.103,1021.55,281,164.066497802734,164.147659301758,588.935,1078.14
164.073923889836,164.067924729515,164.136340670378,394.2495,223.791,542.435,254,164.067764282227,164.136459350586,219.88,548.631
164.929983609059,164.92988575189,164.930084119591,800.0865,794.263,824.529,30,164.929718017578,164.93017578125,786.323,829.487
165.091054780517,165.04100275651,165.163832682204,262.368,125.001,352.703,95,165.040893554688,165.164047241211,118.716,435.1
165.068067355618,165.008281556243,165.13155355105,1210.215,1099.48,1277.14,84,165.008087158203,165.131744384766,1094.51,1280.95
165.075796932689,165.040771423543,165.110462155411,506.4805,459.246,538.988,48,165.040618896484,165.110580444336,446.429,548.913
165.065913707633,165.057959179377,165.113475512906,424.7405,363.519,449.913,42,165.057815551758,165.113616943359,357.343,454.906
165.095037272124,165.025410129716,165.138668030758,913.59,817.476,1080.57,72,165.025329589844,165.138824462891,813.772,1085.58
165.077406057855,165.07364858718,165.120051199134,706.664,650.763,747.392,38,165.073547363281,165.120132446289,645.828,764.379
166.050015377313,166.031962985836,166.053478343888,323.605,237.339,537.234,143,166.031829833984,166.053665161133,233.404,540.94
166.083838379897,166.069629529846,166.122651028967,621.967,497.735,850.815,213,166.069366455078,166.122848510742,485.654,862.055
166.107373153992,166.072281812965,166.122668437578,977.829,887.151,1045.43,59,166.072219848633,166.122802734375,874.688,1054.28
166.097472651095,166.069603039686,166.122887577765,422.0105,355.766,490.303,64,166.069473266602,166.122924804688,338.089,494.01
166.097578314084,166.086198620832,166.122730191068,304.3045,245.53,353.957,46,166.086090087891,166.122894287109,231.707,381.909
167.056378390207,167.031592092334,167.056579841493,478.226,454.611,633.689,55,167.031555175781,167.056671142578,443.924,638.627
167.081475255966,167.081466674805,167.15426201192,1306.35,1241.8,1315.38,27,167.081359863281,167.154327392578,1235.25,1379.67
167.081428823689,167.012766739906,167.110708340394,759.5285,682.502,844.623,34,167.012634277344,167.110748291016,674.575,852.17
167.081564301296,167.070247607883,167.154263923237,419.95,335.894,515.689,194,167.070098876953,167.154403686523,328.554,527.581
167.106637251895,167.070281792769,167.154404048504,277.6415,222.576,331.43,118,167.070114135742,167.154602050781,204.32,366.52
167.089464882166,167.075555095889,167.110859255566,592.697,554.917,671.957,53,167.075302124023,167.11116027832,526.767,681.83
168.062797887267,168.014679568647,168.063101200194,505.631,434.016,543.69,47,168.014511108398,168.063186645508,414.974,552.872
168.084806422117,168.084739414235,168.122898697796,1309.53,1224.2,1406.15,45,168.084518432617,168.122970581055,1216.69,1411.46
168.101817732284,168.065352318519,168.138278948201,395.405,178.852,611.367,520,168.065155029297,168.138412475586,173.8,640.641
168.076770377147,168.065434893037,168.113061630071,754.8015,656.389,859.705,106,168.065307617188,168.113265991211,650.211,873.925
169.060733124368,169.004859772239,169.060919243361,421.613,263.747,550.968,104,169.004821777344,169.061187744141,253.729,558.131
168.945992890493,168.945941302873,169.060814508609,767.1015,741.857,795.826,44,168.945816040039,169.06103515625,705.265,820.278
169.05827242999,168.94591349061,169.097325334094,659.8445,605.602,707.922,84,168.945678710938,169.09748840332,598.198,723.918
169.09448581425,169.085899620959,169.133594845029,1170.24,1048.34,1274.41,41,169.085739135742,169.133758544922,990.265,1279.68
169.097171140239,169.066294871012,169.133666622821,448.186,371.53,541.165,132,169.066116333008,169.133773803711,280.866,553.856
169.122156649709,169.066244831155,169.133816154186,293.404,215.073,370.225,121,169.065994262695,169.133911132812,210.059,423.032
169.979997240862,169.949202478836,170.063387337753,768.5785,677.959,879.983,94,169.949111938477,170.063446044922,669.466,883.741
170.060044918903,170.038496228727,170.064174001829,428.0555,381.745,502.933,40,170.03840637207,170.064270019531,358.787,522.694
170.081083373348,169.979971828674,170.154051848715,303.2375,155.371,366.52,122,169.979782104492,170.154205322266,151.637,403.291
170.092348800481,170.078542368006,170.128921828043,681.2895,551.386,773.948,150,170.078399658203,170.129089355469,547.676,790.939
170.081224104662,170.071349957827,170.136987084142,447.336,372.048,536.482,91,170.071228027344,170.137130737305,367.106,557.11
170.092339446224,170.081062081051,170.153824956512,868.131,798.725,951.109,90,170.080978393555,170.153961181641,753.493,982.438
171.095663327284,171.065060287418,171.149179268539,740.199,673.787,951.682,271,171.064926147461,171.149383544922,665.149,956.684
171.076512457759,171.065061576659,171.138039993624,271.1885,172.293,324.79,118,171.064956665039,171.138275146484,167.256,394.976
171.076410141929,171.076263613972,171.136393600201,412.0815,326.821,547.259,202,171.076156616211,171.136657714844,306.564,587.789
172.096708823205,172.040063250721,172.169431986814,427.3175,344.393,474.537,192,172.039855957031,172.169479370117,324.79,517.754
172.09671132057,172.05921835513,172.133310922801,527.2075,476.878,633.633,194,172.059066772461,172.133560180664,339.155,636.106
172.096584444461,171.9815337994,172.133260123314,745.148,678.269,844.981,157,171.981369018555,172.133407592773,653.164,853.995
172.144331151605,172.107951301261,172.152512619381,1194.465,1136.76,1238.81,52,172.10774230957,172.152633666992,1120.6,1303.82
172.082827310954,172.082706510559,172.152503195506,1007.57,882.101,1133.11,162,172.082611083984,172.152755737305,852.83,1138.16
172.096802309274,172.07963334694,172.13321239794,282.182,233.551,332.615,76,172.079574584961,172.133392333984,206.669,428.131
173.055727788853,173.055614557793,173.055896613333,256.4095,255.273,257.771,20,173.055511474609,173.056015014648,248.873,265.044
173.092201006606,173.063866940729,173.136672021094,654.0805,566.078,696.797,98,173.063751220703,173.136749267578,546.786,717.636
173.139690115652,173.080002429112,173.164939202031,977.4955,896.055,1097.11,114,173.079772949219,173.165084838867,891.055,1120.87
173.12848815477,173.078249562269,173.136529462372,347.103,136.703,462.876,198,173.07795715332,173.136779785156,119.037,471.728
173.092093525883,173.074907762049,173.164911638039,761.08,710.232,869.654,114,173.074798583984,173.165191650391,690.447,874.673
173.139706835926,173.117099832472,173.13976051811,1358.49,1303.13,1436.84,90,173.117004394531,173.139984130859,1297.82,1440.71
173.080677423255,173.066908837149,173.128603561059,508.2035,467.674,548.284,46,173.066833496094,173.128799438477,429.575,556.581
174.05497560228,174.04668405422,174.058442904727,304.091,249.884,455.408,57,174.046539306641,174.058624267578,244.892,463.402
174.16011454608,174.087285851795,174.168269118651,991.013,907.118,1093.67,67,174.087265014648,174.168350219727,886.057,1151.55
174.112494085312,174.076027391783,174.149037673787,458.188,332.263,591.829,257,174.075820922852,174.149124145508,290.938,612.073
174.112565682821,174.087279287962,174.184907979053,665.767,592.766,719.07,107,174.087112426758,174.185363769531,575.611,722.067
174.08734741998,174.076054740273,174.168195923813,773.66,735.656,888.826,92,174.075897216797,174.16828918457,729.478,914.439
174.112503590469,174.076133574181,174.131951229557,280.057,153.562,327.168,63,174.075988769531,174.132095336914,149.792,336.689
174.895887250495,174.82548437477,174.895984071409,863.64,824.606,885.61,61,174.825088500977,174.896255493164,803.705,900.717
175.057766161196,175.05762757035,175.058009134049,720.4565,717.706,726.731,22,175.057479858398,175.05810546875,709.497,732.719
175.090695364721,175.071180874668,175.107866499407,772.987,730.785,824.677,115,175.071044921875,175.108108520508,702.804,832.172
175.094760832734,175.071300862282,175.144173783869,1021.85,945.351,1083.09,87,175.071228027344,175.144287109375,912.108,1086.83
175.082642022825,175.071218920753,175.127225350146,658.154,527.674,721.618,182,175.070938110352,175.12727355957,523.972,748.856
175.111754929019,175.075025215271,175.148293656569,280.661,219.123,355.444,129,175.074935913086,175.148574829102,212.816,389.315
175.096514089513,175.079432280381,175.152231431585,426.078,358.254,511.97,117,175.079376220703,175.152435302734,307.001,523.16
175.082555703161,175.071243509906,175.144474271955,874.098,841.687,934.439,75,175.071136474609,175.144622802734,809.237,944.013
175.144086624625,175.094581635947,175.144209437049,1145.87,1101.33,1185.95,59,175.094390869141,175.144302368164,1073.08,1192.51
175.118923793572,175.0865247457,175.180073802736,1255.985,1227.66,1436.01,70,175.086380004883,175.180328369141,1201.62,1439.99
176.055283955226,176.039167995833,176.055472070981,758.429,740.004,814.57,47,176.038909912109,176.055633544922,733.184,825.833
176.116327432864,176.070647359824,176.12825558195,1254.95,1166.01,1318.21,97,176.070465087891,176.128372192383,1159.71,1322.07
176.091717515547,176.037538178178,176.128326544221,315.5625,244.351,369.517,68,176.037338256836,176.128616333008,235.618,416.722
176.147347696282,176.13921579627,176.147409778363,1060.87,1035.22,1103.73,41,176.138977050781,176.147476196289,1031.44,1111.26
176.091826272022,176.068350108535,176.139238089974,711.533,649.094,773.549,205,176.068237304688,176.139404296875,636.79,781.204
176.091731226368,176.070490970831,176.128354234264,492.743,393.523,584.364,197,176.0703125,176.128524780273,367.542,597.944
176.102919596148,176.066488109083,176.166951321652,851.29,795.264,991.46,173,176.066360473633,176.167098999023,768.679,1047.94
176.88483048206,176.811653573087,176.938553741295,862.07,820.882,922.218,107,176.8115234375,176.938842773438,808.652,935.831
177.054618762981,177.040350544383,177.058232381382,270.7985,238.126,356.532,84,177.040100097656,177.05842590332,230.216,378.546
177.074627277434,177.074522525445,177.112140019217,72.5419,1.54025,180.215,185,177.074310302734,177.112167358398,0.0909938,237.978
177.065900954345,177.054784013276,177.123453627045,428.197,367.881,501.435,79,177.054718017578,177.123809814453,356.131,511.389
177.087039300229,177.074573306159,177.13477281686,653.373,606.321,700.079,55,177.074462890625,177.134872436523,593.918,742.303
177.106193595916,177.069851578504,177.131526594887,797.295,709.671,883.578,129,177.069747924805,177.131698608398,707.026,889.814
177.138579980806,177.074508317012,177.151251538818,1060.53,906.724,1186.57,133,177.074310302734,177.151657104492,883.016,1222.21
177.112141703073,177.074607969101,177.163929818946,255.2595,201.828,328.777,72,177.07453918457,177.164169311523,191.787,400.525
178.008753382748,177.878643229561,178.062951951297,798.4175,671.392,1004.14,110,177.878433227539,178.063247680664,668.232,1015.8
178.057936064451,178.053159003583,178.058040285216,244.6905,238.841,332.48,42,178.053009033203,178.058242797852,230.434,343.609
178.089641302169,178.069054066987,178.122791153904,361.055,221.409,532.985,284,178.068939208984,178.123001098633,217.667,547.394
178.107318513878,178.070803059623,178.132231482899,753.4775,712.903,860.011,74,178.070693969727,178.132476806641,707.963,870.214
178.086266242685,178.072351777004,178.134106411156,610.251,589.358,670.848,51,178.072250366211,178.134185791016,581.578,680.739
178.873367961545,178.873344805394,178.902876441761,862.13,838.905,976.389,52,178.873229980469,178.902954101562,814.475,981.826
178.898980996458,178.898826790033,179.06207789085,742.56,699.783,778.61,39,178.898712158203,179.062347412109,696.077,788.53
179.081560811006,179.073578066244,179.117991671201,486.57,424.424,557.397,54,179.073379516602,179.1181640625,339.878,563.565
179.106616736947,179.07003976975,179.143172513029,268.2975,136.2,383.978,106,179.069931030273,179.14338684082,132.44,388.927
179.128384035996,179.117780290521,179.128822594934,1065.85,1037.14,1146.72,42,179.117630004883,179.129028320312,978.906,1171.98
179.110687896655,179.110562725591,179.117844278011,752.489,738.14,778.291,32,179.110366821289,179.117935180664,734.67,781.999
179.630081441057,179.626707937035,179.630247193255,1065.52,1058.53,1079.12,33,179.626449584961,179.630386352539,1038.21,1085.56
180.101812447702,180.005523228324,180.159288108511,1072.2,1012.62,1185.42,108,180.005401611328,180.15934753418,1002.33,1203.01
180.087822295001,180.065318192582,180.150493678108,493.046,394.232,604.557,225,180.065170288086,180.150756835938,383.722,612.433
180.065508818777,180.065337160093,180.159471107746,304.4605,141.46,390.238,176,180.06526184082,180.159805297852,127.654,405.76
180.068900991152,180.065233064983,180.113258172806,722.02,654.032,817.239,125,180.064910888672,180.113296508789,650.328,841.584
180.122967294415,180.086514449737,180.149497950639,933.338,818.29,1007.67,131,180.086471557617,180.149612426758,812.092,1022.12
180.871519689479,180.871373962287,180.90400197158,857.219,807.151,1024.34,93,180.871032714844,180.904266357422,797.487,1028.16
181.060723905637,181.026018527334,181.064598170584,353.78,263.999,484.103,218,181.02587890625,181.06494140625,259.066,526.068
181.00833702102,180.895808206926,181.060865623446,710.405,635.637,777.961,117,180.895629882812,181.061218261719,624.444,780.431
181.052854531611,181.039592347902,181.05306033949,579.8535,501.914,614.499,60,181.039306640625,181.053146362305,486.765,663.484
181.083135128014,181.039573500706,181.141614124766,909.2965,825.194,977.582,56,181.039398193359,181.141799926758,756.653,991.176
181.07232640735,181.068520393575,181.133517282495,357.003,240.907,547.394,379,181.06819152832,181.133666992188,234.197,553.568
181.079005955476,181.071864431561,181.154797026329,621.0235,599.568,687.899,56,181.071685791016,181.155151367188,593.399,696.598
181.091107179166,181.068565465723,181.105414944191,736.329,704.652,805.699,30,181.068405151367,181.10563659668,691.474,816.965
182.0812151085,182.026567821877,182.16521912608,309.472,178.896,376.063,201,182.026428222656,182.165313720703,170.057,422.221
182.081249724556,182.026536437203,182.157827170923,471.524,377.438,642.43,296,182.026229858398,182.157989501953,315.332,670.633
182.081163161496,182.048514770896,182.117531038457,693.6725,654.787,774.978,70,182.048446655273,182.11784362793,639.804,777.491
182.10231566243,182.077694649915,182.165196393207,1117.55,1004.97,1222.31,79,182.07763671875,182.165237426758,962.67,1226.12
183.101783202448,183.034391864701,183.149204177995,284.256,220.731,380.152,252,183.034255981445,183.149353027344,186.392,461.679
183.112792488717,183.068495249072,183.121049531134,438.546,383.638,550.233,135,183.068283081055,183.121154785156,262.576,557.271
183.068634095059,183.068471210599,183.08464544476,601.4685,551.616,621.637,38,183.068283081055,183.084716796875,545.44,624.103
184.060457816182,184.042585633338,184.060648099924,290.095,258.542,378.151,97,184.042388916016,184.060729980469,252.688,383.15
184.060514326213,184.042558347431,184.060717267683,435.87,388.216,488.626,43,184.04231262207,184.060806274414,379.404,500.458
183.974608702421,183.965064875518,184.060438745967,807.4635,739.4,942.196,42,183.964920043945,184.060653686523,735.656,949.751
184.144414280418,184.079059630965,184.144495615972,1119.01,1023.35,1182.04,59,184.078994750977,184.144775390625,998.516,1187.6
184.06804061644,184.057753949201,184.133249045351,633.156,589.303,661.149,39,184.057525634766,184.133331298828,584.364,664.851
184.108202078742,184.071694721591,184.169531072856,387.563,200.431,542.4,347,184.071548461914,184.169631958008,163.17,555.983
184.09409404121,184.067906369174,184.133087445461,770.855,717.852,882.773,83,184.067657470703,184.133148193359,714.003,889.114
185.063742424694,184.919930764245,185.064005160921,260.3625,191.502,359.344,72,184.919784545898,185.064346313477,157.258,365.516
184.979779629321,184.919851759826,185.064622378324,759.551,681.675,824.516,53,184.919616699219,185.064651489258,675.446,840.166
185.147810594825,185.068821191188,185.164916690373,1173.925,1021.01,1255.84,74,185.068588256836,185.165115356445,1013.36,1313.2
185.103323364084,185.068943427924,185.16498713469,437.195,371.53,604.002,202,185.06884765625,185.1650390625,303.383,608.939
185.128409437278,185.070975032587,185.193079622936,297.1055,139.178,368.991,194,185.070785522461,185.193420410156,126.633,399.29
185.111429035321,185.076518767151,185.128832872673,745.348,620.217,805.378,54,185.076370239258,185.129028320312,574.561,815.881
186.112547569447,186.069459145335,186.148928153429,379.78,229.625,555.511,491,186.069351196289,186.149169921875,224.47,584.254
186.087281491954,186.067733379936,186.160052106801,710.808,636.921,871.121,176,186.067596435547,186.160217285156,631.916,922.768
186.087305936335,186.07598950728,186.112737132086,601.379,580.942,622.587,57,186.075866699219,186.112854003906,528.001,626.287
186.912093074981,186.911892688203,186.912189409894,745.636,700.504,803.826,40,186.911666870117,186.912338256836,690.58,820.278
187.144069355277,187.071330104883,187.14818635074,310.849,237.046,421.18,180,187.07112121582,187.148315429688,222.726,425.658
187.107671319248,187.057664335908,187.116026285316,684.446,639.093,718.819,55,187.057479858398,187.116104125977,611.952,766.894
186.956604770645,186.943952787663,187.107864639144,757.5035,735.656,819.179,50,186.943786621094,187.108169555664,733.184,824.146
187.180411835699,186.944020811941,187.180526547032,889.633,821.526,967.904,69,186.943908691406,187.180709838867,817.806,994.965
187.107700596342,187.07118775435,187.144312126025,506.976,427.836,607.496,112,187.07112121582,187.144592285156,424.133,613.666
187.126172203248,187.107450153463,187.144133110579,1040.57,999.841,1153.73,51,187.107208251953,187.144302368164,993.437,1158.73
188.128100209975,188.048884467668,188.175986134292,672.1145,593.353,712.954,128,188.048843383789,188.176071166992,574.463,736.158
188.127967533058,188.066566118699,188.147456552585,303.8505,238.575,385.749,162,188.066284179688,188.147689819336,212.59,429.706
188.091738870671,188.037472681168,188.128306929811,459.026,386.984,559.425,135,188.037384033203,188.128387451172,383.279,568.375
188.164507481194,188.055269834799,188.183938552336,900.116,836.391,1015.57,99,188.055145263672,188.184036254883,810.271,1023.1
188.103005623838,188.06646057372,188.175812351177,767.414,735.656,832.694,96,188.066207885742,188.175964355469,712.141,898.449
188.139298857942,188.122251489915,188.1473784713,1144.745,1044.85,1233.56,50,188.122146606445,188.147445678711,1032.39,1238.59
188.617208361444,188.61714172295,188.617245196584,915.266,913.946,918.906,19,188.616989135742,188.61735534668,904.6,925.382
188.909155529357,188.909018785698,189.05234661575,751.77,700.68,861.249,42,188.908813476562,189.05241394043,692.019,863.723
189.087189138235,189.07267324321,189.179066415853,676.631,584.341,737.684,177,189.072601318359,189.179183959961,577.234,747.606
189.15967738751,189.088661006657,189.179115134575,1142.15,1006.23,1236.85,135,189.088348388672,189.179306030273,1001.15,1245.16
189.17265459327,189.075654152308,189.179143394419,824.543,749.552,998.334,204,189.075454711914,189.179397583008,731.696,1002.47
189.102705401196,189.075548689096,189.178958188801,259.2615,171.082,332.276,76,189.075408935547,189.178970336914,167.352,352.064
189.0870351784,189.06582765338,189.134646312013,507.923,425.015,548.272,77,189.065628051758,189.134811401367,339.719,581.958
190.049801323497,190.016660894855,190.053683543933,357.173,239.228,481.528,217,190.016525268555,190.053802490234,216.75,484.009
190.162953856202,190.097399842135,190.163116878483,1138.58,979.541,1240.67,182,190.097274780273,190.163284301758,973.118,1248.58
190.107338829514,190.070666706821,190.143826863239,718.322,589.637,913.859,308,190.070495605469,190.144119262695,583.02,916.361
190.107419259893,190.070786875582,190.143932650657,459.712,373.838,548.466,185,190.070617675781,190.144149780273,350.394,602.061
190.107363832984,190.086014321124,190.125978913224,308.967,179.105,368.904,92,190.085876464844,190.126327514648,93.8871,397.448
191.05318879088,191.053005611799,191.05333683398,289.1915,240.78,373.407,48,191.052917480469,191.053665161133,230.236,394.632
191.038673872375,190.924621651682,191.040401522252,790.743,691.862,794.495,36,190.92448425293,191.040542602539,680.749,801.68
191.163797386911,191.117766362427,191.166810935393,1086.515,1027.81,1101.16,64,191.117568969727,191.167282104492,1025.32,1118.24
191.102525983508,191.076497943203,191.138817553822,1181.08,1161.29,1344.22,88,191.076354980469,191.138870239258,1152.3,1346.73
191.081470612715,191.053081806345,191.139060503892,430.938,385.771,545.987,55,191.052947998047,191.139266967773,378.352,549.894
191.138931353266,191.070128851609,191.179473327025,258.662,225.028,363.201,117,191.06999206543,191.179626464844,206.724,375.88
191.10255229877,191.066006006305,191.146951583382,787.678,683.211,832.004,101,191.065826416016,191.147171020508,679.504,839.723
191.138915349067,191.117754581546,191.138985909196,968.942,944.013,1021.58,43,191.117599487305,191.139083862305,926.6,1027.77
192.05014331692,192.024146759587,192.050205672772,838.7875,747.281,842.103,34,192.023971557617,192.050415039062,743.56,854.486
192.105216069399,192.065511341103,192.123005826661,555.688,493.969,624.433,53,192.065368652344,192.123107910156,488.268,628.134
192.14221636245,192.038070253744,192.142327665799,968.081,913.376,1019.38,35,192.037963867188,192.142608642578,889.363,1024.6
192.097636044957,192.065253379693,192.134283333681,741.39,629.036,902.117,193,192.065078735352,192.134506225586,622.87,906.512
192.105306855018,192.0652517566,192.167583824692,326.998,221.118,459.246,177,192.065185546875,192.167724609375,214.889,468.356
193.122183969347,193.085887093385,193.158958857585,260.1115,221.118,334.423,124,193.085571289062,193.1591796875,156.92,348.349
193.082004736239,193.07754730515,193.154882060464,694.098,494.427,806.363,127,193.07731628418,193.154968261719,491.951,814.643
193.097189732047,193.097047983214,193.162872081162,387.493,338.644,486.959,75,193.096740722656,193.163070678711,296.691,491.951
193.081922722674,193.081875199397,193.143655769895,872.9135,820.276,934.439,38,193.081726074219,193.143920898438,774.563,939.831
194.032655574774,193.972670422068,194.048264931085,855.728,749.496,935.764,91,193.972518920898,194.048522949219,745.148,964.433
194.048241721914,194.026923682221,194.048495283631,521.459,434.297,593.047,35,194.026763916016,194.048736572266,424.432,602.079
194.09429105671,194.06588455993,194.165253681589,1152.36,999.988,1436.97,178,194.065704345703,194.165298461914,990.755,1440.85
194.092506350683,194.02700550554,194.154239757691,268.869,226.921,306.308,55,194.026947021484,194.15446472168,219.185,321.138
194.103537090168,194.08088780518,194.154200946131,418.382,312.124,526.068,238,194.08056640625,194.154434204102,283.511,550.752
194.1175902115,194.078880365421,194.165257116715,872.5725,801.004,973.274,66,194.078674316406,194.165512084961,797.295,979.844
194.102481984027,194.08107948032,194.158214946157,679.097,581.235,761.327,101,194.080963134766,194.158309936523,571.352,766.275
194.876935273353,194.87682578863,194.877025390346,880.849,820.701,932.072,64,194.876541137695,194.877258300781,818.21,934.578
195.096044544794,194.995814802815,195.174462127204,321.0765,121.189,520.18,492,194.995666503906,195.174591064453,96.1064,542.295
195.112844243195,195.023886991551,195.134213550825,609.3205,530.597,690.629,72,195.023651123047,195.134292602539,525.122,706.527
196.060459127965,196.046159100499,196.060831363639,513.101,394.429,544.582,69,196.046020507812,196.061340332031,389.48,555.345
196.096873021485,196.071732166644,196.154365709159,431.641,368.856,524.85,112,196.071487426758,196.154571533203,327.258,564.613
196.096902133957,196.068478447559,196.154417010226,303.844,231.202,366.308,99,196.068313598633,196.154724121094,225.35,386.253
196.084353799817,196.07155006176,196.137600863474,597.945,538.783,618.12,58,196.071334838867,196.1376953125,482.063,640.161
196.11799513731,196.069286272631,196.152518005199,799.911,713.217,864.535,50,196.068939208984,196.152572631836,705.791,920.103
196.87784288048,196.868320056049,196.878168243038,861.547,818.679,886.431,75,196.86799621582,196.87841796875,805.903,905.172
